transcriptID_trim,log2FoldChange
TRINITY_DN3774_c2_g1::TRINITY_DN3774_c2_g1_i1,0.386113774259377
TRINITY_DN14649_c0_g1::TRINITY_DN14649_c0_g1_i13,1.11409213059071
TRINITY_DN3622_c0_g1::TRINITY_DN3622_c0_g1_i20,-1.07697827698639
TRINITY_DN25200_c0_g1::TRINITY_DN25200_c0_g1_i15,0.831372411323776
TRINITY_DN5708_c0_g1::TRINITY_DN5708_c0_g1_i11,-0.455349319661082
TRINITY_DN936_c0_g1::TRINITY_DN936_c0_g1_i15,0.261360848480454
TRINITY_DN667_c0_g1::TRINITY_DN667_c0_g1_i5,0.768941861367543
TRINITY_DN4418_c0_g1::TRINITY_DN4418_c0_g1_i2,0.384155921127369
TRINITY_DN10715_c0_g1::TRINITY_DN10715_c0_g1_i32,0.593370625795003
TRINITY_DN3314_c0_g1::TRINITY_DN3314_c0_g1_i15,-0.408466552115492
TRINITY_DN7744_c0_g1::TRINITY_DN7744_c0_g1_i22,-0.693501993176608
TRINITY_DN5992_c0_g1::TRINITY_DN5992_c0_g1_i21,-0.222608182334303
TRINITY_DN14292_c0_g1::TRINITY_DN14292_c0_g1_i1,-0.332780557724461
TRINITY_DN12_c0_g2::TRINITY_DN12_c0_g2_i1,0.313025992453113
TRINITY_DN14292_c0_g1::TRINITY_DN14292_c0_g1_i4,-0.332780557724461
TRINITY_DN2866_c0_g1::TRINITY_DN2866_c0_g1_i1,-0.38926472075641
TRINITY_DN4822_c0_g1::TRINITY_DN4822_c0_g1_i11,-0.467770282046542
TRINITY_DN3513_c0_g1::TRINITY_DN3513_c0_g1_i9,-0.295118570774145
TRINITY_DN3763_c0_g1::TRINITY_DN3763_c0_g1_i13,-0.30478818582271
TRINITY_DN1168_c0_g3::TRINITY_DN1168_c0_g3_i1,1.01114313054308
TRINITY_DN829_c0_g1::TRINITY_DN829_c0_g1_i2,-0.433726416401806
TRINITY_DN827_c0_g2::TRINITY_DN827_c0_g2_i1,-0.603471651855509
TRINITY_DN171_c2_g1::TRINITY_DN171_c2_g1_i4,-0.676968505022454
TRINITY_DN2999_c0_g1::TRINITY_DN2999_c0_g1_i1,0.637483452624163
TRINITY_DN2478_c0_g1::TRINITY_DN2478_c0_g1_i18,-0.285953341213144
TRINITY_DN15840_c0_g1::TRINITY_DN15840_c0_g1_i10,-0.402727142730609
TRINITY_DN763_c0_g1::TRINITY_DN763_c0_g1_i6,0.438733871578428
TRINITY_DN2769_c0_g1::TRINITY_DN2769_c0_g1_i13,0.364123013355513
TRINITY_DN12444_c0_g1::TRINITY_DN12444_c0_g1_i3,1.0030715747382
TRINITY_DN6435_c0_g1::TRINITY_DN6435_c0_g1_i14,-0.436898545568056
TRINITY_DN7952_c0_g1::TRINITY_DN7952_c0_g1_i26,-0.781871695217709
TRINITY_DN6435_c0_g1::TRINITY_DN6435_c0_g1_i20,-0.436898545568056
TRINITY_DN133_c0_g1::TRINITY_DN133_c0_g1_i15,-0.336427205803647
TRINITY_DN42296_c0_g1::TRINITY_DN42296_c0_g1_i4,0.213917423419503
TRINITY_DN5519_c0_g1::TRINITY_DN5519_c0_g1_i7,0.704894121679756
TRINITY_DN5519_c0_g1::TRINITY_DN5519_c0_g1_i4,0.704894121679756
TRINITY_DN2366_c0_g1::TRINITY_DN2366_c0_g1_i15,-0.530595772189073
TRINITY_DN7869_c0_g2::TRINITY_DN7869_c0_g2_i3,-0.223868068494718
TRINITY_DN15420_c0_g1::TRINITY_DN15420_c0_g1_i7,0.886868635424478
TRINITY_DN2958_c0_g1::TRINITY_DN2958_c0_g1_i11,-0.311705347387572
TRINITY_DN2254_c2_g2::TRINITY_DN2254_c2_g2_i1,-0.26413694535866
TRINITY_DN736_c0_g1::TRINITY_DN736_c0_g1_i21,0.194163917064121
TRINITY_DN6040_c0_g1::TRINITY_DN6040_c0_g1_i1,0.491380580553642
TRINITY_DN1317_c0_g1::TRINITY_DN1317_c0_g1_i22,-1.54469413252858
TRINITY_DN7812_c0_g1::TRINITY_DN7812_c0_g1_i1,-0.944742453927961
TRINITY_DN10577_c0_g1::TRINITY_DN10577_c0_g1_i7,-0.315996489628275
TRINITY_DN63763_c1_g1::TRINITY_DN63763_c1_g1_i1,-0.570236992084955
TRINITY_DN42699_c0_g1::TRINITY_DN42699_c0_g1_i1,0.337433522845441
TRINITY_DN106_c0_g1::TRINITY_DN106_c0_g1_i9,0.799207404895732
TRINITY_DN5252_c0_g1::TRINITY_DN5252_c0_g1_i1,0.728803921368226
TRINITY_DN3481_c1_g1::TRINITY_DN3481_c1_g1_i10,0.356975178829429
TRINITY_DN2143_c0_g1::TRINITY_DN2143_c0_g1_i1,-0.420671157233029
TRINITY_DN3481_c1_g1::TRINITY_DN3481_c1_g1_i1,0.356975178829429
TRINITY_DN4338_c0_g1::TRINITY_DN4338_c0_g1_i2,0.501852541124502
TRINITY_DN6033_c0_g1::TRINITY_DN6033_c0_g1_i15,0.482486255919536
TRINITY_DN746_c0_g1::TRINITY_DN746_c0_g1_i6,-0.427218680960285
TRINITY_DN746_c0_g1::TRINITY_DN746_c0_g1_i1,-0.427218680960285
TRINITY_DN17486_c0_g1::TRINITY_DN17486_c0_g1_i1,0.440430336201831
TRINITY_DN4383_c0_g1::TRINITY_DN4383_c0_g1_i6,0.543966872815025
TRINITY_DN4383_c0_g1::TRINITY_DN4383_c0_g1_i5,0.543966872815025
TRINITY_DN13783_c0_g1::TRINITY_DN13783_c0_g1_i13,-0.413264186410743
TRINITY_DN622_c2_g1::TRINITY_DN622_c2_g1_i9,0.387326343412004
TRINITY_DN2459_c0_g1::TRINITY_DN2459_c0_g1_i14,2.17442252903006
TRINITY_DN5627_c0_g1::TRINITY_DN5627_c0_g1_i11,0.325147541409147
TRINITY_DN18611_c0_g2::TRINITY_DN18611_c0_g2_i1,0.398610697070847
TRINITY_DN32437_c0_g1::TRINITY_DN32437_c0_g1_i3,0.779007797225716
TRINITY_DN1194_c2_g1::TRINITY_DN1194_c2_g1_i3,-0.275956257820088
TRINITY_DN952_c0_g1::TRINITY_DN952_c0_g1_i11,-0.34497476617831
TRINITY_DN952_c0_g1::TRINITY_DN952_c0_g1_i6,-0.34497476617831
TRINITY_DN560_c0_g1::TRINITY_DN560_c0_g1_i11,0.170271317837812
TRINITY_DN5964_c0_g1::TRINITY_DN5964_c0_g1_i10,1.78837306567462
TRINITY_DN759_c0_g1::TRINITY_DN759_c0_g1_i12,-0.588257212580673
TRINITY_DN27448_c0_g1::TRINITY_DN27448_c0_g1_i17,-0.46554339873356
TRINITY_DN3793_c0_g1::TRINITY_DN3793_c0_g1_i5,-0.225369910229905
TRINITY_DN2357_c0_g1::TRINITY_DN2357_c0_g1_i1,0.363342672731436
TRINITY_DN2357_c0_g1::TRINITY_DN2357_c0_g1_i12,0.363342672731436
TRINITY_DN7339_c0_g1::TRINITY_DN7339_c0_g1_i14,0.915969959906589
TRINITY_DN3186_c5_g1::TRINITY_DN3186_c5_g1_i3,0.792810309847233
TRINITY_DN3186_c5_g1::TRINITY_DN3186_c5_g1_i3,0.792810309847233
TRINITY_DN6735_c0_g1::TRINITY_DN6735_c0_g1_i3,0.703379607641467
TRINITY_DN1441_c0_g1::TRINITY_DN1441_c0_g1_i2,0.323616565045614
TRINITY_DN1441_c0_g1::TRINITY_DN1441_c0_g1_i11,0.323616565045614
TRINITY_DN1441_c0_g1::TRINITY_DN1441_c0_g1_i5,0.323616565045614
TRINITY_DN2379_c0_g1::TRINITY_DN2379_c0_g1_i10,0.216171370266683
TRINITY_DN10532_c0_g1::TRINITY_DN10532_c0_g1_i1,-0.667124964972865
TRINITY_DN2379_c0_g1::TRINITY_DN2379_c0_g1_i2,0.216171370266683
TRINITY_DN997_c0_g1::TRINITY_DN997_c0_g1_i1,-0.221365903146232
TRINITY_DN14171_c1_g1::TRINITY_DN14171_c1_g1_i12,-0.670925843753161
TRINITY_DN6124_c0_g1::TRINITY_DN6124_c0_g1_i1,0.410438663133865
TRINITY_DN5566_c0_g1::TRINITY_DN5566_c0_g1_i1,0.723169357533173
TRINITY_DN5566_c0_g1::TRINITY_DN5566_c0_g1_i6,0.723169357533173
TRINITY_DN4475_c0_g1::TRINITY_DN4475_c0_g1_i8,0.284569411151104
TRINITY_DN7137_c0_g1::TRINITY_DN7137_c0_g1_i14,-0.55625955631401
TRINITY_DN2251_c0_g1::TRINITY_DN2251_c0_g1_i6,0.602820597592012
TRINITY_DN9471_c0_g1::TRINITY_DN9471_c0_g1_i12,-0.412333475384002
TRINITY_DN1642_c0_g1::TRINITY_DN1642_c0_g1_i6,0.3233143092719
TRINITY_DN8140_c0_g1::TRINITY_DN8140_c0_g1_i6,0.782995456520499
TRINITY_DN4279_c0_g1::TRINITY_DN4279_c0_g1_i9,-0.82518050640112
TRINITY_DN3843_c0_g1::TRINITY_DN3843_c0_g1_i18,-0.415869806444566
TRINITY_DN6211_c0_g1::TRINITY_DN6211_c0_g1_i18,-0.639735492341993
TRINITY_DN10545_c0_g1::TRINITY_DN10545_c0_g1_i2,0.785769519051026
TRINITY_DN10332_c0_g1::TRINITY_DN10332_c0_g1_i2,-0.356304366076102
TRINITY_DN6640_c0_g1::TRINITY_DN6640_c0_g1_i13,1.23750553596737
TRINITY_DN4739_c0_g1::TRINITY_DN4739_c0_g1_i10,0.532618670703706
TRINITY_DN6288_c0_g1::TRINITY_DN6288_c0_g1_i1,0.393816284171359
TRINITY_DN14934_c1_g1::TRINITY_DN14934_c1_g1_i2,1.10098621339462
TRINITY_DN17598_c0_g1::TRINITY_DN17598_c0_g1_i2,0.890996410228861
TRINITY_DN22762_c0_g1::TRINITY_DN22762_c0_g1_i1,1.19091674027618
TRINITY_DN12489_c0_g1::TRINITY_DN12489_c0_g1_i18,-0.483738526938266
TRINITY_DN12489_c0_g1::TRINITY_DN12489_c0_g1_i19,-0.483738526938266
TRINITY_DN12489_c0_g1::TRINITY_DN12489_c0_g1_i9,-0.483738526938266
TRINITY_DN8917_c0_g1::TRINITY_DN8917_c0_g1_i10,-0.254521606345897
TRINITY_DN9236_c0_g1::TRINITY_DN9236_c0_g1_i17,-0.445840689308155
TRINITY_DN10344_c0_g3::TRINITY_DN10344_c0_g3_i2,0.406679809540534
TRINITY_DN4991_c0_g1::TRINITY_DN4991_c0_g1_i38,0.810922342938813
TRINITY_DN3599_c0_g1::TRINITY_DN3599_c0_g1_i11,1.38413695077321
TRINITY_DN1657_c0_g1::TRINITY_DN1657_c0_g1_i18,0.303612873114711
TRINITY_DN4043_c2_g1::TRINITY_DN4043_c2_g1_i8,-2.14470539084943
TRINITY_DN1300_c1_g1::TRINITY_DN1300_c1_g1_i5,0.498137321948957
TRINITY_DN3435_c0_g1::TRINITY_DN3435_c0_g1_i14,0.853066200201947
TRINITY_DN4328_c0_g1::TRINITY_DN4328_c0_g1_i7,0.430560836249837
TRINITY_DN3843_c0_g1::TRINITY_DN3843_c0_g1_i21,-0.351985449637616
TRINITY_DN52811_c0_g1::TRINITY_DN52811_c0_g1_i14,0.740371386108688
TRINITY_DN52811_c0_g1::TRINITY_DN52811_c0_g1_i19,0.740371386108688
TRINITY_DN1829_c0_g1::TRINITY_DN1829_c0_g1_i10,0.724842693064869
TRINITY_DN7351_c0_g1::TRINITY_DN7351_c0_g1_i17,-0.385209498198283
TRINITY_DN55_c1_g1::TRINITY_DN55_c1_g1_i16,1.54227752391649
TRINITY_DN21083_c0_g1::TRINITY_DN21083_c0_g1_i1,-0.243308925166184
TRINITY_DN11135_c0_g1::TRINITY_DN11135_c0_g1_i10,1.71885694293856
TRINITY_DN1404_c0_g1::TRINITY_DN1404_c0_g1_i10,1.106390175151
TRINITY_DN8241_c0_g2::TRINITY_DN8241_c0_g2_i1,-0.266702233270929
TRINITY_DN2806_c0_g1::TRINITY_DN2806_c0_g1_i2,-0.2421120803449
TRINITY_DN6091_c0_g1::TRINITY_DN6091_c0_g1_i13,-0.239674787337028
TRINITY_DN2298_c0_g1::TRINITY_DN2298_c0_g1_i3,0.215929261308882
TRINITY_DN664_c0_g1::TRINITY_DN664_c0_g1_i6,-0.567579223503488
TRINITY_DN2929_c0_g1::TRINITY_DN2929_c0_g1_i8,0.480024483035512
TRINITY_DN2883_c0_g2::TRINITY_DN2883_c0_g2_i6,-0.216899619596064
TRINITY_DN379_c0_g1::TRINITY_DN379_c0_g1_i14,0.398462156443744
TRINITY_DN2432_c0_g1::TRINITY_DN2432_c0_g1_i13,-0.31490833453407
TRINITY_DN4855_c0_g1::TRINITY_DN4855_c0_g1_i1,-0.222467404647825
TRINITY_DN29856_c0_g1::TRINITY_DN29856_c0_g1_i8,0.482940250363746
TRINITY_DN628_c0_g1::TRINITY_DN628_c0_g1_i7,0.320316497272083
TRINITY_DN7491_c0_g1::TRINITY_DN7491_c0_g1_i7,0.514337987407415
TRINITY_DN17423_c0_g1::TRINITY_DN17423_c0_g1_i12,0.916302295573552
TRINITY_DN64982_c0_g1::TRINITY_DN64982_c0_g1_i2,0.833838148737314
TRINITY_DN2706_c0_g1::TRINITY_DN2706_c0_g1_i4,-0.222246122326553
TRINITY_DN571_c0_g1::TRINITY_DN571_c0_g1_i19,-0.740929060470788
TRINITY_DN9886_c0_g2::TRINITY_DN9886_c0_g2_i1,0.654647422434868
TRINITY_DN5345_c0_g1::TRINITY_DN5345_c0_g1_i1,-0.235801677874143
TRINITY_DN1508_c0_g1::TRINITY_DN1508_c0_g1_i5,0.499261124455476
TRINITY_DN796_c1_g1::TRINITY_DN796_c1_g1_i1,-0.875842007577913
TRINITY_DN4899_c0_g1::TRINITY_DN4899_c0_g1_i1,-0.334968444981073
TRINITY_DN4899_c0_g1::TRINITY_DN4899_c0_g1_i8,-0.334968444981073
TRINITY_DN5924_c0_g1::TRINITY_DN5924_c0_g1_i10,-0.484851040463695
TRINITY_DN4917_c0_g2::TRINITY_DN4917_c0_g2_i8,-0.592747685817018
TRINITY_DN4599_c0_g1::TRINITY_DN4599_c0_g1_i5,0.545749351514204
TRINITY_DN1347_c0_g1::TRINITY_DN1347_c0_g1_i3,0.178976091590438
TRINITY_DN5390_c0_g1::TRINITY_DN5390_c0_g1_i5,-0.309524848982017
TRINITY_DN5146_c0_g1::TRINITY_DN5146_c0_g1_i8,-0.571379536352577
TRINITY_DN8080_c0_g1::TRINITY_DN8080_c0_g1_i12,-0.601024246166285
TRINITY_DN6015_c0_g1::TRINITY_DN6015_c0_g1_i17,-0.290826060679899
TRINITY_DN8446_c0_g1::TRINITY_DN8446_c0_g1_i9,0.805004575164839
TRINITY_DN831_c0_g1::TRINITY_DN831_c0_g1_i10,0.972946882446902
TRINITY_DN6986_c0_g2::TRINITY_DN6986_c0_g2_i1,0.582355620077126
TRINITY_DN45_c0_g1::TRINITY_DN45_c0_g1_i14,0.664823569187481
TRINITY_DN4943_c0_g1::TRINITY_DN4943_c0_g1_i1,0.643522460345696
TRINITY_DN7720_c0_g1::TRINITY_DN7720_c0_g1_i4,0.450920660918399
TRINITY_DN23833_c0_g1::TRINITY_DN23833_c0_g1_i1,0.898464565156751
TRINITY_DN3315_c0_g1::TRINITY_DN3315_c0_g1_i34,0.325687227980912
TRINITY_DN17292_c0_g1::TRINITY_DN17292_c0_g1_i2,0.645598224262479
TRINITY_DN9096_c0_g1::TRINITY_DN9096_c0_g1_i5,-0.509745298766183
TRINITY_DN77418_c0_g1::TRINITY_DN77418_c0_g1_i4,-0.843984356400437
TRINITY_DN3815_c0_g1::TRINITY_DN3815_c0_g1_i35,-1.28954470443755
TRINITY_DN3815_c0_g1::TRINITY_DN3815_c0_g1_i26,-1.28954470443755
TRINITY_DN8093_c0_g1::TRINITY_DN8093_c0_g1_i11,1.06195121093799
TRINITY_DN7158_c0_g1::TRINITY_DN7158_c0_g1_i11,0.854781233266536
TRINITY_DN1139_c0_g1::TRINITY_DN1139_c0_g1_i3,0.143227008246622
TRINITY_DN14936_c0_g1::TRINITY_DN14936_c0_g1_i6,1.08907083063422
TRINITY_DN3108_c0_g1::TRINITY_DN3108_c0_g1_i8,-0.2422297925055
TRINITY_DN24269_c0_g1::TRINITY_DN24269_c0_g1_i4,0.60841987033288
TRINITY_DN3941_c0_g1::TRINITY_DN3941_c0_g1_i2,-0.209724421495472
TRINITY_DN8438_c0_g2::TRINITY_DN8438_c0_g2_i3,0.584726753729186
TRINITY_DN7424_c0_g1::TRINITY_DN7424_c0_g1_i3,0.307296444902373
TRINITY_DN321_c13_g1::TRINITY_DN321_c13_g1_i3,-0.306708642575814
TRINITY_DN21606_c1_g1::TRINITY_DN21606_c1_g1_i3,0.827647811677244
TRINITY_DN3147_c0_g1::TRINITY_DN3147_c0_g1_i18,-0.292784631212079
TRINITY_DN3739_c0_g1::TRINITY_DN3739_c0_g1_i35,-0.221145830352271
TRINITY_DN2070_c0_g1::TRINITY_DN2070_c0_g1_i1,-0.976800651205528
TRINITY_DN6021_c0_g1::TRINITY_DN6021_c0_g1_i2,-0.908731713516566
TRINITY_DN3517_c0_g1::TRINITY_DN3517_c0_g1_i1,0.321074957917902
TRINITY_DN661_c0_g1::TRINITY_DN661_c0_g1_i15,1.6186040321422
TRINITY_DN7520_c6_g1::TRINITY_DN7520_c6_g1_i13,-0.742560871926389
TRINITY_DN55_c1_g1::TRINITY_DN55_c1_g1_i7,-1.14736316603805
TRINITY_DN1968_c0_g1::TRINITY_DN1968_c0_g1_i6,-0.285682473241815
TRINITY_DN5444_c0_g1::TRINITY_DN5444_c0_g1_i5,-0.27549178422862
TRINITY_DN1293_c0_g1::TRINITY_DN1293_c0_g1_i10,-0.244228313128538
TRINITY_DN1068_c1_g1::TRINITY_DN1068_c1_g1_i6,0.725320529903576
TRINITY_DN4637_c1_g1::TRINITY_DN4637_c1_g1_i4,0.337989608661417
TRINITY_DN3228_c0_g1::TRINITY_DN3228_c0_g1_i2,-0.294611616591771
TRINITY_DN1890_c0_g1::TRINITY_DN1890_c0_g1_i32,-1.37438027117592
TRINITY_DN2926_c1_g1::TRINITY_DN2926_c1_g1_i6,-0.45946187911395
TRINITY_DN5237_c0_g1::TRINITY_DN5237_c0_g1_i3,0.547735704794572
TRINITY_DN1989_c1_g2::TRINITY_DN1989_c1_g2_i2,0.270567712156637
TRINITY_DN2249_c0_g2::TRINITY_DN2249_c0_g2_i10,-0.252770196950816
TRINITY_DN23130_c0_g1::TRINITY_DN23130_c0_g1_i5,0.686950486313812
TRINITY_DN963_c2_g2::TRINITY_DN963_c2_g2_i1,-0.400540852039361
TRINITY_DN22350_c0_g1::TRINITY_DN22350_c0_g1_i6,0.825892652268005
TRINITY_DN11343_c1_g2::TRINITY_DN11343_c1_g2_i2,1.01256611743238
TRINITY_DN3966_c1_g1::TRINITY_DN3966_c1_g1_i10,-0.440993838359619
TRINITY_DN2523_c0_g1::TRINITY_DN2523_c0_g1_i35,-1.4348022903861
TRINITY_DN4828_c0_g1::TRINITY_DN4828_c0_g1_i16,-0.315756496996241
TRINITY_DN12801_c0_g1::TRINITY_DN12801_c0_g1_i3,0.739108748394649
TRINITY_DN171_c6_g1::TRINITY_DN171_c6_g1_i1,-0.647505982200892
TRINITY_DN115_c0_g1::TRINITY_DN115_c0_g1_i19,-0.321310819105588
TRINITY_DN6405_c0_g1::TRINITY_DN6405_c0_g1_i2,-0.197789725932734
TRINITY_DN13214_c0_g1::TRINITY_DN13214_c0_g1_i1,0.807678835361548
TRINITY_DN6586_c0_g1::TRINITY_DN6586_c0_g1_i1,-0.889936396848763
TRINITY_DN339_c3_g1::TRINITY_DN339_c3_g1_i4,0.609275404096314
TRINITY_DN6577_c0_g1::TRINITY_DN6577_c0_g1_i8,0.227837544873651
TRINITY_DN2604_c0_g1::TRINITY_DN2604_c0_g1_i4,-0.370898306709546
TRINITY_DN4170_c0_g1::TRINITY_DN4170_c0_g1_i1,-0.448376664330634
TRINITY_DN8239_c0_g1::TRINITY_DN8239_c0_g1_i1,-0.458073355975744
TRINITY_DN9321_c0_g1::TRINITY_DN9321_c0_g1_i1,0.676621122530383
TRINITY_DN3833_c0_g2::TRINITY_DN3833_c0_g2_i3,0.661148884770553
TRINITY_DN10094_c0_g1::TRINITY_DN10094_c0_g1_i11,0.805888501341106
TRINITY_DN3997_c0_g1::TRINITY_DN3997_c0_g1_i12,-0.559338493249751
TRINITY_DN3997_c0_g1::TRINITY_DN3997_c0_g1_i15,-0.559338493249751
TRINITY_DN8315_c0_g1::TRINITY_DN8315_c0_g1_i16,1.00387760949429
TRINITY_DN7516_c0_g1::TRINITY_DN7516_c0_g1_i5,-0.317359792159523
TRINITY_DN7516_c0_g1::TRINITY_DN7516_c0_g1_i11,-0.317359792159523
TRINITY_DN11206_c2_g1::TRINITY_DN11206_c2_g1_i1,1.25271024869325
TRINITY_DN1370_c0_g1::TRINITY_DN1370_c0_g1_i18,-0.548570346437462
TRINITY_DN1586_c0_g2::TRINITY_DN1586_c0_g2_i4,-0.473568094038806
TRINITY_DN865_c0_g1::TRINITY_DN865_c0_g1_i27,-0.281746627250666
TRINITY_DN239_c0_g1::TRINITY_DN239_c0_g1_i12,-0.332805509125958
TRINITY_DN7292_c0_g1::TRINITY_DN7292_c0_g1_i12,0.503936845020794
TRINITY_DN7292_c0_g1::TRINITY_DN7292_c0_g1_i5,0.503936845020794
TRINITY_DN6070_c0_g1::TRINITY_DN6070_c0_g1_i1,0.771986916501801
TRINITY_DN2701_c0_g1::TRINITY_DN2701_c0_g1_i4,-0.2752049077842
TRINITY_DN13580_c0_g1::TRINITY_DN13580_c0_g1_i1,-0.410993705043138
TRINITY_DN3273_c0_g1::TRINITY_DN3273_c0_g1_i13,-0.216391826122387
TRINITY_DN17423_c0_g1::TRINITY_DN17423_c0_g1_i4,0.939985923080485
TRINITY_DN17423_c0_g1::TRINITY_DN17423_c0_g1_i1,0.939985923080485
TRINITY_DN6716_c0_g1::TRINITY_DN6716_c0_g1_i2,-0.20434416729759
TRINITY_DN1330_c0_g1::TRINITY_DN1330_c0_g1_i7,-0.831971795141551
TRINITY_DN455_c0_g1::TRINITY_DN455_c0_g1_i3,-0.777248912425297
TRINITY_DN14852_c0_g1::TRINITY_DN14852_c0_g1_i3,-0.376742969564761
TRINITY_DN3530_c0_g1::TRINITY_DN3530_c0_g1_i8,-0.270264842692414
TRINITY_DN12818_c4_g1::TRINITY_DN12818_c4_g1_i1,1.28875135444365
TRINITY_DN5546_c0_g1::TRINITY_DN5546_c0_g1_i5,-0.347364461452754
TRINITY_DN5546_c0_g1::TRINITY_DN5546_c0_g1_i9,-0.347364461452754
TRINITY_DN1771_c6_g1::TRINITY_DN1771_c6_g1_i3,0.592921237374787
TRINITY_DN13596_c1_g1::TRINITY_DN13596_c1_g1_i1,-0.90106394526963
TRINITY_DN11371_c0_g1::TRINITY_DN11371_c0_g1_i6,-1.15086310398636
TRINITY_DN1682_c0_g1::TRINITY_DN1682_c0_g1_i8,-0.328040472129638
TRINITY_DN3762_c0_g1::TRINITY_DN3762_c0_g1_i3,-0.844986115995745
TRINITY_DN424_c2_g1::TRINITY_DN424_c2_g1_i3,-0.709329260074352
TRINITY_DN10380_c0_g1::TRINITY_DN10380_c0_g1_i2,0.912919759268409
TRINITY_DN4335_c0_g1::TRINITY_DN4335_c0_g1_i3,-0.196478483350535
TRINITY_DN430_c0_g1::TRINITY_DN430_c0_g1_i10,-1.00190067013932
TRINITY_DN6029_c0_g1::TRINITY_DN6029_c0_g1_i19,-0.688424138928634
TRINITY_DN28_c0_g1::TRINITY_DN28_c0_g1_i18,-0.732416000760922
TRINITY_DN807_c2_g1::TRINITY_DN807_c2_g1_i9,-0.303374030416364
TRINITY_DN3486_c0_g1::TRINITY_DN3486_c0_g1_i8,-0.238098358329914
TRINITY_DN5646_c0_g1::TRINITY_DN5646_c0_g1_i9,-0.334447136153438
TRINITY_DN5646_c0_g1::TRINITY_DN5646_c0_g1_i3,-0.334447136153438
TRINITY_DN10948_c0_g1::TRINITY_DN10948_c0_g1_i12,-1.52703300187364
TRINITY_DN18887_c0_g1::TRINITY_DN18887_c0_g1_i3,-0.177273865972263
TRINITY_DN5808_c0_g1::TRINITY_DN5808_c0_g1_i3,-0.408611831258255
TRINITY_DN5808_c0_g1::TRINITY_DN5808_c0_g1_i7,-0.408611831258255
TRINITY_DN7513_c0_g1::TRINITY_DN7513_c0_g1_i10,0.180951864730764
TRINITY_DN8247_c0_g1::TRINITY_DN8247_c0_g1_i15,-1.0314359597758
TRINITY_DN23077_c0_g1::TRINITY_DN23077_c0_g1_i2,0.924911796154791
TRINITY_DN2274_c0_g1::TRINITY_DN2274_c0_g1_i1,0.197201871961605
TRINITY_DN2117_c0_g1::TRINITY_DN2117_c0_g1_i9,-0.46154162662727
TRINITY_DN10148_c0_g1::TRINITY_DN10148_c0_g1_i11,-0.782686241061816
TRINITY_DN7164_c0_g1::TRINITY_DN7164_c0_g1_i6,-1.03491240461754
TRINITY_DN7685_c0_g2::TRINITY_DN7685_c0_g2_i1,1.09840447582347
TRINITY_DN378_c0_g1::TRINITY_DN378_c0_g1_i21,-0.430565953912734
TRINITY_DN43214_c0_g1::TRINITY_DN43214_c0_g1_i12,1.02110394156995
TRINITY_DN299_c0_g1::TRINITY_DN299_c0_g1_i9,-1.69598204941677
TRINITY_DN566_c0_g1::TRINITY_DN566_c0_g1_i10,0.167346620316904
TRINITY_DN617_c0_g1::TRINITY_DN617_c0_g1_i1,-0.267603820534905
TRINITY_DN617_c0_g1::TRINITY_DN617_c0_g1_i11,-0.267603820534905
TRINITY_DN12803_c1_g1::TRINITY_DN12803_c1_g1_i1,0.705078739319716
TRINITY_DN5713_c1_g2::TRINITY_DN5713_c1_g2_i3,1.26964909314962
TRINITY_DN782_c0_g1::TRINITY_DN782_c0_g1_i13,-0.277013601241786
TRINITY_DN1606_c0_g1::TRINITY_DN1606_c0_g1_i15,-1.45131205632887
TRINITY_DN6007_c0_g1::TRINITY_DN6007_c0_g1_i6,-0.398509898076269
TRINITY_DN4714_c0_g4::TRINITY_DN4714_c0_g4_i1,0.612861040795601
TRINITY_DN12799_c0_g1::TRINITY_DN12799_c0_g1_i8,0.515759212413642
TRINITY_DN8605_c0_g1::TRINITY_DN8605_c0_g1_i1,-0.237273140234322
TRINITY_DN3978_c0_g1::TRINITY_DN3978_c0_g1_i1,0.664091791705089
TRINITY_DN28962_c0_g1::TRINITY_DN28962_c0_g1_i4,0.684431494543815
TRINITY_DN5615_c0_g1::TRINITY_DN5615_c0_g1_i1,-0.233384123225871
TRINITY_DN5268_c1_g1::TRINITY_DN5268_c1_g1_i13,-0.420224556142964
TRINITY_DN5268_c1_g1::TRINITY_DN5268_c1_g1_i17,-0.420224556142964
TRINITY_DN4797_c0_g1::TRINITY_DN4797_c0_g1_i1,-0.303844945475473
TRINITY_DN36507_c0_g1::TRINITY_DN36507_c0_g1_i2,-0.576896900166414
TRINITY_DN369_c1_g1::TRINITY_DN369_c1_g1_i1,0.802534968683745
TRINITY_DN8960_c0_g1::TRINITY_DN8960_c0_g1_i1,0.196126713930651
TRINITY_DN12703_c0_g1::TRINITY_DN12703_c0_g1_i11,0.501632344195139
TRINITY_DN6831_c0_g1::TRINITY_DN6831_c0_g1_i2,-0.843510282823374
TRINITY_DN472_c0_g1::TRINITY_DN472_c0_g1_i22,1.0785376371638
TRINITY_DN472_c0_g1::TRINITY_DN472_c0_g1_i9,1.0785376371638
TRINITY_DN4206_c0_g1::TRINITY_DN4206_c0_g1_i9,-0.607515667834749
TRINITY_DN5025_c0_g1::TRINITY_DN5025_c0_g1_i2,-0.550098093194444
TRINITY_DN6910_c0_g1::TRINITY_DN6910_c0_g1_i14,-0.47349073031901
TRINITY_DN5025_c0_g1::TRINITY_DN5025_c0_g1_i11,-0.550098093194444
